,0
244,48.31496283396251
245,35.915326029042575
246,38.805002076165074
247,30.564412868353276
248,58.45307114718068
249,37.03906240972037
250,21.573197047292197
251,35.09009235817674
252,38.507816256777446
253,35.23531675118059
254,39.623453305054966
255,55.55109593026518
256,47.78018170816835
257,31.71105906486661
258,46.674941656863886
259,35.512611161789664
260,47.9325099812897
261,23.79038676628888
262,44.30983424027014
263,24.405979381225645
264,49.364097793286696
265,43.61374668536635
266,36.379709737727886
267,45.53530504785941
268,43.632760077923905
269,36.90991525512178
270,48.17842828229234
271,21.234097753549307
272,27.400525707227352
273,47.157690179358156
274,34.104511537432536
275,46.79363621076116
276,49.62937389196911
277,41.03601422912558
278,37.66782213220324
279,25.53290380536866
280,42.884622582100505
281,46.1549038807955
282,45.36502207144813
283,40.09038292454833
284,50.53779375103832
285,49.272942860031556
286,53.232920019823624
287,28.929107141764682
288,42.18865873065424
289,35.637151640183184
290,40.53074864725355
291,36.72367344782509
292,41.42456233214596
293,59.90431697788591
294,61.90665691333341
295,43.38395815781184
296,51.01306791014922
297,32.067526352722965
298,29.257825805651276
299,11.756808005303284
300,50.66107252988475
301,24.660319009522567
302,39.3429868718117
303,39.86279043201827
304,39.30075217050688
305,45.43472149778564
306,55.18227383340416
307,46.472195196271315
308,41.37468705043535
309,41.055522474947885
310,37.311868271330624
311,45.47923666689526
312,44.293833628635625
313,26.877096657071505
314,50.13302977414567
315,25.931755239043095
316,51.61304367488236
317,33.90450184995467
318,53.65495829032798
319,29.8318189756502
320,39.742677333425156
321,28.80638050338446
322,50.203741258132055
323,38.813935297699814
324,57.304050281297926
325,23.837339635772075
326,32.71252467704049
327,42.26640001684377
328,22.10512593013943
329,45.986373062927115
330,43.849367483635405
331,35.621898873738616
332,34.35422854168183
333,33.26781549485994
334,39.91382606331927
335,25.06518014344561
336,57.05702680663104
337,35.02786719612439
338,43.35894019769255
339,45.41434933737662
340,36.38892385660812
341,31.78794914298043
342,27.918932052837313
343,40.12126091169755
344,46.88067343585712
345,45.223010718814244
346,57.34947786731952
347,30.556796126912715
348,18.522650793480008
349,43.33703525264277
350,36.57611138591692
351,57.761470930660124
352,40.23229733878757
353,53.6468231861157
354,39.13299037483969
355,25.73878399907462
356,35.12620330218344
357,31.903412512335457
358,36.52187658767349
359,29.228024588529756
360,38.73095910318801
361,33.9019237205768
362,35.333699399500915
363,42.81435334618566
364,39.98127867606013
365,42.37834178767419
366,55.540783114392475
367,48.02491930246683
368,33.787301548621514
369,20.37113775481092
370,47.13118887931861
371,44.058655381638
372,34.64482744178103
373,33.78878652065636
374,41.415422306559385
375,62.64731839116825
376,44.28466596802386
377,26.09896076370771
378,34.18144605478892
379,19.749968293712744
380,42.371569886502336
381,35.09809444801349
382,44.068635046296166
383,36.45326218134649
384,19.95963248535468
385,49.387838590509205
386,38.19464062994452
387,39.39316711395923
388,32.11538203956864
389,32.51031764209082
390,37.67529964934179
391,59.62780513963618
392,44.47789090276326
393,35.34907448794014
394,48.55551077858785
395,56.5569986586313
396,40.05959883015376
397,33.89454002462266
398,26.43362959592305
399,25.753449130597758
400,41.444886473228486
401,43.09629181360486
402,19.483061443407262
403,28.19912673791822
404,51.888065869006134
405,33.96788156673304
406,33.01073752440882
407,40.110502830842655
408,40.361219707782624
409,44.100873038674166
410,15.981296761813123
411,49.33027243133011
412,43.041205914133414
413,53.1342182398096
414,37.21751815686878
415,50.52781657064237
416,35.42591619075047
417,33.18793398037957
418,27.734880534565264
419,45.180955266718335
420,36.933075410233705
421,36.75135057901003
422,40.570678289386485
423,44.424063260600825
424,36.6312412277733
425,35.96759722131096
426,26.235186937286546
427,32.13421838704825
428,51.65637509995312
429,34.65150560780795
430,42.70596487822998
431,21.95412832181541
432,29.944450646793626
433,34.72679928330859
434,41.938812744879456
435,47.871796424292896
436,34.160334067417764
437,19.998587390806456
438,35.036031682042605
439,57.12441977839153
440,36.91012798057126
441,42.31386457559266
442,42.91946722221376
443,28.98471462958721
444,38.20953003755153
445,24.936250542864897
446,45.29386876280853
447,36.16885862972782
448,26.937209517081044
449,26.353767433832513
450,50.88617249254689
451,42.22966631373159
452,39.18273574910639
453,48.08537037447637
454,34.86808840236904
455,46.314225966603225
456,36.28484327069977
457,37.24252609619396
458,31.932956188030165
459,44.2115817238256
460,44.502335042762795
461,44.4991747366086
462,42.97588082993179
463,14.541917526948037
464,42.802621976642754
465,40.60621813369546
466,43.17796590038635
467,38.32596339163268
468,50.463577454523566
469,51.48548212819208
470,52.62801670121323
471,44.71907743239623
472,55.77899134188695
473,45.116280843602155
474,34.792034590479155
475,31.701820673787623
476,43.29034683717702
477,41.444508538119216
478,34.01585680505773
479,28.476599287234023
480,58.93455526413161
481,34.82609165640156
482,29.389072580649483
483,46.0284878687057
484,40.96275773862081
485,30.334279474436762
486,34.6657178983133
487,47.67958902010809
488,54.31834525299647
489,38.31645858010916
490,38.97903501915808
491,42.99652680124968
492,38.732910362739084
493,28.167266900323007
494,33.690868601434175
495,36.79733870958631
496,43.72551772707205
497,47.84476575056007
498,29.243737597282944
499,29.924484709377694
500,26.89879166119741
501,31.24319621298023
502,56.0186168384823
503,52.13157183873892
504,24.69696600100604
505,59.11454641385719
506,28.2285165786637
507,55.376881352080844
508,42.756148661602694
509,47.69898496622677
510,58.371394335856365
511,37.678810569460126
512,52.63701583248846
513,36.909562679797574
514,37.24530914636217
515,36.142720921458164
516,41.08898887569485
517,36.15506001394271
518,35.96259202894671
519,32.30982851783224
520,49.32806170022753
521,34.351342255727076
522,37.341579564085535
523,34.22168603329667
524,27.306303618195276
525,41.89286318964656
526,42.20324876088039
527,28.61304833652409
528,45.31722670522406
529,31.532264882319037
530,45.0953521952538
531,33.10099301013485
532,36.486935835931014
533,28.108066428020503
534,45.1573027618281
535,49.98092685323066
536,41.13443670424867
537,47.79542633940171
538,51.78844682026816
539,27.824971307307905
540,31.097263509376447
541,39.610656783297635
542,29.91240792287031
543,28.327720679964145
544,37.86553275053865
545,58.47476069417379
546,27.557277669596804
547,44.659787147313445
548,52.200828411523354
549,21.016977238738487
550,28.309126201240396
551,52.65940683472722
552,34.49288365042497
553,34.21920377871167
554,27.120534362441695
555,41.700837944665444
556,34.7547155268033
557,40.37605027360188
558,38.2288967490633
559,38.09893024662881
560,29.08042322986195
561,44.061636280092515
562,59.46461839137481
563,39.42635194848373
564,50.08987668003105
565,37.26286639648645
566,55.87613178119166
567,53.760043027696426
568,29.411553945294173
569,55.683721738690124
570,46.23518613925231
571,46.420809800742894
572,53.134889188678514
573,46.0787277785603
574,52.56402964767602
575,21.11477605945566
576,45.49045242463964
577,35.34606209275952
578,42.988181741464174
579,37.904848954588935
580,36.6018377909714
581,36.78909054942393
582,34.049056647549875
583,41.023032795456054
584,33.56231028098925
585,21.567214795567374
586,41.576075596971975
587,30.318552776704166
588,36.54430749743167
589,45.67733128436346
590,24.31303292511005
591,41.202421477648
592,62.31420152568981
593,22.80699317000747
594,31.77549629745234
595,59.63594974622214
596,47.99206168250114
597,31.68662958302211
598,45.95012383232742
599,37.69373671107856
600,47.88163122916492
601,32.539775435372555
602,38.75771159327378
603,24.392090518649752
604,44.916860024260345
605,31.37345612996442
606,61.408116317687025
607,49.12280709025509
608,32.10433228055286
609,29.109245527946186
610,28.498729882885907
611,42.190671624846075
612,31.25115169579851
613,39.12946758661066
614,45.81923616499894
615,34.2951103034392
616,28.675340252388025
617,40.815970494032726
618,36.159690871130934
619,47.558261155681436
620,40.76630289284438
621,38.64367259830118
622,33.66428824701106
623,34.81039883480272
624,29.097422093702512
625,60.59201368209288
626,41.457137839250876
627,44.05494628523301
628,45.74917912908981
629,24.92408619455948
630,43.80705681251943
631,23.826049062640816
632,40.11933279415253
633,31.863105131571636
634,31.53227727594328
635,34.712376273192746
636,40.525833507016394
637,37.81229042821948
638,32.90374225731079
639,40.16611333350521
640,24.48551050413002
641,21.216686559157015
642,53.09380119019413
643,39.944607349869145
644,39.001679979134536
645,23.595357404707475
646,41.564586264048025
647,36.83965367867287
648,32.317304954229705
649,36.9487089772329
650,32.45708635962276
651,39.57709005946491
652,29.136283870422282
653,22.362894362433266
654,43.57351932163292
655,43.59253391455621
656,61.70456016017126
657,39.58530059659083
658,40.82155080355378
659,32.86141848453951
660,41.54948750346681
661,54.63412674427529
662,52.6467063302004
663,52.244619574117515
664,50.76173798957822
665,53.49087871388271
666,44.379986244881394
667,47.278870565446624
668,53.73043410540125
669,52.898410231912436
670,23.06495409261935
671,54.558602967792744
672,36.16321444129731
673,44.002003509867045
674,41.20620313938437
675,42.386735155503864
676,47.47132010080765
677,38.51292716984028
678,36.70003317848753
679,35.79914368108477
680,54.311278293841625
681,26.043138718667667
682,41.5960049335627
683,36.91945798225359
684,43.87352078141559
685,28.12811492766965
686,29.982423848654904
687,65.40624122463262
688,54.80963401819113
689,29.52781206346613
690,31.567562612899337
691,23.843301892183092
692,41.06500441952181
693,46.49262350177449
694,47.38271199061762
695,40.317802148458505
696,28.70810702024511
697,35.332858712161396
698,42.92118393621302
699,46.2414027403258
700,37.55808241931725
701,44.561993391186945
702,54.70993973938134
703,47.68615955777026
704,25.288271484676788
705,49.92674022747798
706,43.05240614965048
707,39.580260068920424
708,53.00001491630199
709,39.38873141607524
710,32.18973019387058
711,29.91215653601695
712,51.83161276865562
713,39.65146579993407
714,62.291861575605964
715,36.906536168431124
716,50.09239855834174
717,33.49748815004712
718,36.96797801643029
719,29.682878903097738
720,47.54496384423387
721,31.768043042537016
722,51.75230419429444
723,40.352132545816644
724,28.966954615638755
725,40.77337659629537
726,49.504479093859146
727,47.802388136537395
728,42.28529363545496
729,30.08664018015926
730,47.45073256742344
731,42.35144509638135
732,41.496130250437695
733,49.226001723220975
734,43.02455962325933
735,36.627223228270445
736,28.014674926722428
737,35.90608135060094
738,35.331847401018805
739,28.949380538096936
740,34.21965768873433
741,42.976779268550764
742,49.432342870689155
743,43.13568209619352
744,35.72829652696029
745,24.838453228649776
746,35.35267092735238
747,40.74373494961959
748,28.063871574984567
749,54.240856563320115
750,36.05717049022301
751,38.386757571860656
752,31.850407717871267
753,25.18975216950991
754,62.281277596028445
755,30.682156638511923
756,34.8855246964239
757,54.44556897860576
758,36.63701235081281
759,26.418295269153802
760,36.01351328171442
761,26.200416509052438
762,51.27422063634515
763,20.907617364910394
764,45.61105419754444
765,21.686556269294496
766,20.674257393200776
767,46.5082981184383
768,41.952500296071314
769,44.72169950106708
770,25.65880238104314
771,68.66389158049122
772,47.06160764688514
773,35.39726175532299
774,35.20759364348562
775,40.76384518624041
776,37.323408265731544
777,39.40016658374659
778,11.589639526865426
779,49.260393108556904
780,62.65249930908134
781,38.175927468817676
782,25.352159721985494
783,37.84913897129586
784,30.44430567108843
785,32.07377789769933
786,46.69303600011897
787,44.68172649249735
788,30.80016645430788
789,43.978937675678765
790,43.96891974855737
791,46.135855661609824
792,49.16053143097461
793,40.47005748697081
794,46.59404479643568
795,50.507142761120136
796,31.247633398653598
797,47.25016741751783
798,45.17476620961651
799,55.46201771276561
800,57.99405355929555
801,43.68989750990417
802,21.978790217354984
803,49.154941199389114
804,38.15109568835642
805,47.90589460631056
806,41.54867918411857
807,33.61466769885356
808,27.58595661791834
809,52.93428844939317
810,51.896205963180556
811,50.548325798966054
812,51.142249325865606
813,27.701559241473436
814,33.040255310543635
815,60.81398107376879
816,40.087333485315924
817,45.956386212869916
818,45.501680338546045
819,32.04698499399864
820,29.433009069739278
821,23.70884178496379
822,44.316099194278515
823,48.7512675499294
824,35.30107364935917
825,32.83255106819349
826,43.12619800786291
827,23.316144939839006
828,31.707568277807233
829,13.940738603401094
830,19.51977025689377
831,45.6031747192797
832,37.27955727135142
833,39.22600597236983
834,26.94875314843952
835,50.43494230978612
836,34.31477520438493
837,49.268721443106855
838,34.889177250441904
839,50.591356460779394
840,34.35930695027349
841,41.163746317702746
842,26.553476771022666
843,39.812780194408184
844,41.19044623903064
845,24.081950628480392
846,61.88262835048195
847,62.49732132622993
848,44.760195037613066
849,31.917701970499404
850,28.418547998313862
851,32.80498828788571
852,27.36554646508981
853,37.24067102065072
854,42.72601487916506
855,42.9483687725646
856,36.81670961055169
857,30.02049097068596
858,21.743584932171334
859,44.95660307733468
860,27.92070431667001
861,30.594988708284376
862,40.163652246586295
863,57.41284829577161
864,38.61132754926962
865,32.87405363781342
866,43.457904411155184
867,49.88479680810679
868,69.69168291547203
869,31.612818389830988
870,48.893393881577474
871,36.68597290766952
872,52.32666330387835
873,28.616083680315946
874,24.39164176450258
875,34.384853924494756
876,41.897706554043985
877,52.18821889856084
878,29.27861669417161
879,54.633669675310365
880,36.312553631673154
881,23.813797899834803
882,38.28955246888684
883,50.90578701822263
884,40.84681785416854
885,43.781039593601804
886,40.12939710712614
887,16.759745509808273
888,66.16780186960933
889,44.44052418681298
890,37.14802172948556
891,38.02714382181109
892,34.74449810542555
893,33.99313794153507
894,39.52153195922065
895,47.29524515673113
896,28.05318761264965
897,42.96260648382491
898,32.13082794976073
899,51.62194880764707
900,27.243575440805536
901,47.51800081853715
902,49.91932222563245
903,31.005964267442028
904,25.589919373516945
905,39.28134972764183
906,46.082625726294744
907,46.01835833010432
908,52.354694698313935
909,32.31962404024251
910,31.01731707931154
911,17.93019659071241
912,60.8762324133215
913,44.19267980382418
914,38.8737182175921
915,34.68122105269249
916,49.205242530000376
917,39.360428139546805
918,37.77252208148487
919,22.972508965685506
920,27.281987083929394
921,41.51185384955368
922,33.71064351263358
923,31.372011016672445
924,48.75544601854758
925,37.98955492139465
926,21.72733484807933
927,32.83806425117254
928,43.688063230349485
929,33.21334305906814
930,58.73108015943098
931,40.59893580675499
932,45.27500328714535
933,52.028196660977116
934,41.51118260918863
935,22.527943212426052
936,42.81457851400403
937,22.097557631223253
938,28.157186380988094
939,39.60859991546714
940,41.45650476723071
941,40.51805060980282
942,46.069659538993946
943,41.940293254414065
944,35.60297132134367
945,43.31741924179883
946,55.30099496037727
947,26.468760209102328
948,33.47413774517147
949,31.40080044073116
950,51.83318471704198
951,36.44429534261585
952,41.494921748987
953,58.342043322450465
954,35.880777751329575
955,44.912414293641426
956,63.46366894577028
957,57.94862648613281
958,43.61363123973625
959,25.90985672556898
960,24.082129412876334
961,48.92966572349775
962,42.60737493506335
963,52.333460873539025
964,32.75277291676283
965,42.04846177933202
966,56.08229474922133
967,34.496296807406104
968,22.7428336851956
969,26.208427998654706
970,42.53604255084362
971,33.1478844110441
972,26.145332887874723
973,49.37810492617261
974,42.26209255642021
975,49.28154785403929
976,39.99965914879882
977,28.53765663485539
978,47.47568834430676
979,55.01073647964792
980,35.87662610387397
981,37.32882923332725
982,39.53774405609064
983,29.641358970315288
984,28.778492232538177
985,38.29841248840501
986,28.165909356070127
987,36.40331580260404
988,20.263431912413367
989,35.67128636720348
990,19.197326767647944
991,48.22312021594155
992,31.903608127077757
993,48.103894548132786
994,41.630096816004226
995,31.463605145289357
996,47.57037953808145
997,23.678990134651027
998,38.61571366746867
999,41.433210258987586
1000,43.97569175463311
1001,54.291098904625386
1002,46.581935543954565
1003,25.61912553797
1004,23.62879217437203
1005,36.03421175374563
1006,42.725423080879864
1007,45.154337884343136
1008,34.794832571144646
1009,55.16971254452622
1010,39.79116985939429
1011,52.57663480029159
1012,38.40680181146531
1013,55.824884396558275
1014,37.66225765179577
1015,33.9302024300108
1016,37.87698447147838
1017,42.89440333580493
1018,55.84494328777026
1019,38.38469885668729
1020,41.46944614737987
1021,32.898033541175295
1022,33.25902322693714
1023,50.035037201763814
1024,43.53860837500474
1025,49.63948040125106
1026,39.30853602824438
1027,52.163033391478216
1028,39.43553205847305
1029,55.961531303188536
1030,42.66457938630639
1031,40.71595248157114
1032,44.077798911467156
1033,43.83200911411875
1034,46.107017488064315
1035,41.12852338288406
1036,30.162229900037044
1037,41.71241681832966
1038,49.06708215009057
1039,46.46892222124694
1040,27.790807351922947
1041,35.65757475507387
1042,35.787258435008305
1043,32.46754599132976
1044,37.86838178057965
1045,37.06808327759536
1046,14.502848071133002
1047,41.46371040619775
1048,46.64040443155829
1049,22.677012189895503
1050,37.61452026602159
1051,29.1465454691332
1052,63.58186234373386
1053,41.92570505790559
1054,37.40691181706827
1055,31.67567433818918
1056,18.89932198222621
1057,43.423320221314015
1058,57.443893983364426
1059,39.71207797688173
1060,68.04661263089035
1061,38.738997646038854
1062,42.13130859178101
1063,35.9053013498499
1064,41.169844668597165
1065,43.003883164731214
1066,38.24243014195928
1067,43.57858660611759
1068,37.1734546134189
1069,23.21623373822151
1070,60.30982232509854
1071,35.261168081591414
1072,30.5906067565534
1073,54.68789785849884
1074,48.22283024227232
1075,41.87481885410789
1076,36.77537268670459
1077,33.48020548938932
1078,33.28229192425394
1079,48.85770759509579
1080,36.97008261382197
1081,35.43267270435631
1082,25.97178715654468
1083,31.08246209452705
1084,43.18650067187175
1085,46.146516358381945
1086,42.44888827317046
1087,43.230620417749456
1088,60.27662027667497
1089,47.765040046981994
1090,29.989140179209166
1091,34.704211954468256
1092,32.593412928346
1093,31.725018686172348
1094,35.86400933607757
1095,38.85053789281816
1096,44.05555142359784
1097,44.816739325889216
1098,42.196003144215304
1099,32.656809880921834
1100,27.486519301240264
1101,19.853886307140524
1102,52.56199045734654
1103,38.530638392778535
1104,28.75104669791176
1105,34.089895952959324
1106,38.39693681468297
1107,34.1497941147112
1108,32.617127582193234
1109,37.96795618781468
1110,38.119211914255516
1111,44.09800407111911
1112,55.78235267753969
1113,52.27298315165339
1114,41.62357332508971
1115,48.54303629328902
1116,31.498641543795063
1117,39.10611671418899
1118,39.67864050015508
1119,42.13311134724111
1120,25.08169937867952
1121,24.50525807095498
1122,60.225464033579584
1123,46.751075831762485
1124,29.837468962741333
1125,54.196633454513524
1126,37.9082021767358
1127,57.53285873030366
1128,42.55149624899322
1129,39.36510315038582
1130,38.088686203658135
1131,38.330916104706276
1132,32.56046151485651
1133,49.41657338992605
1134,48.88783874199238
1135,44.66051996938887
1136,52.53280810402517
1137,26.591544408734162
1138,43.146929193056536
1139,45.390043934249
1140,29.01945566850098
1141,43.855553926647566
1142,36.82541728634242
1143,47.92834544053192
1144,14.188655230260864
1145,22.62161510325981
1146,43.03943474522875
1147,40.16060391188321
1148,24.80355724636847
1149,30.735376897578032
1150,39.65027512941037
1151,30.313641684901206
1152,48.54027423151298
1153,40.492787693220286
1154,40.930057803741754
1155,47.99411439928064
1156,51.31700663710294
1157,51.369470973372614
1158,46.4534904708095
1159,43.27602004910912
1160,29.921550930309618
1161,55.16875136399734
1162,38.9182615456764
1163,35.822006799798764
1164,67.8066439437843
1165,31.668352214676048
1166,46.68862278415104
1167,35.20255965413011
1168,41.91333621213021
1169,41.77443070514393
1170,48.545522001868996
1171,51.37051433199748
1172,39.08398611163724
1173,47.47308215961832
1174,41.91975417003796
1175,38.97900082284065
1176,42.88947705820744
1177,50.391713854779844
1178,40.57733617559772
1179,31.0901501240788
1180,41.39128084035249
1181,36.457089942938204
1182,29.453947757624963
1183,41.21184624832474
1184,35.88805683534729
1185,20.282643845099667
1186,48.29006758448655
1187,45.894114510350455
1188,42.92584836838896
1189,29.30062879304805
1190,44.666574728368126
1191,49.895263049012044
1192,51.29304187707294
1193,48.58022353478992
1194,31.332897929192853
1195,49.174262724834705
1196,31.738674649318916
1197,43.08440250437839
1198,48.116484288352424
1199,34.20655689703031
1200,53.25291592147243
1201,35.321967027179994
1202,45.583460133723264
1203,42.3182005442598
1204,26.186148098496865
1205,47.09109704816844
1206,36.34803871162482
1207,38.94744762474547
1208,25.31750408477732
1209,39.51017260680093
1210,55.75910516694008
1211,40.40763843420664
1212,36.35962376056689
1213,40.44346019403576
1214,69.94950199574467
1215,47.76862299369007
1216,45.79736595312828
1217,47.892364739707574
1218,38.66167063551142
1219,47.90016744712854
1220,31.932037019175084
1221,35.51815934547912
1222,44.18631015977902
1223,43.286864975977416
1224,36.437566969220995
1225,44.662448334720516
1226,41.75891286030048
1227,61.779495717000614
1228,38.455492754879785
1229,45.90216126368861
1230,45.288329060734014
1231,42.204732851390695
1232,47.43379988997846
1233,26.073685087103243
1234,46.17455169588159
1235,41.262300588361676
1236,33.95496067654175
1237,24.048277458393443
1238,31.19838425258608
1239,35.966019686250604
1240,44.642487851715806
1241,60.83026500665585
1242,37.869368474516556
1243,55.8281027059734
1244,40.45527441270515
1245,40.46590917314187
1246,40.850817814016786
1247,37.80189945838768
1248,58.71696372652825
1249,45.14492594968718
1250,52.157243048175985
1251,47.46826141262349
1252,36.249683790415645
1253,39.031304115052166
1254,36.58879563634245
1255,33.960883595091886
1256,36.66336208791883
1257,32.269623896344434
1258,38.8787380835018
1259,46.52969556646825
1260,46.685973448755156
1261,31.435862611234604
1262,34.81966483048439
1263,44.567576484187065
1264,43.34098350761773
1265,42.31572835747243
1266,34.636971934009296
1267,51.431154828878256
1268,45.30246683848682
1269,55.60754616785549
1270,45.42377626817021
1271,28.277828339104467
1272,42.18104714428605
1273,49.16927165882006
1274,29.093302552243113
1275,34.52666190779272
1276,45.60508358759664
1277,33.21843540970936
1278,32.204279412884006
1279,57.34986831714215
1280,41.56183512429727
1281,48.90272256557966
1282,55.353008043142296
1283,50.29213106623059
1284,37.13540467663363
1285,38.0386227780724
1286,57.53772248639645
1287,40.807323860004146
1288,41.281581678511444
1289,48.545493421200035
1290,44.393968483517874
1291,27.59802046417255
1292,37.941458169196096
1293,27.957505742613556
1294,26.343723084199066
1295,42.37704213558111
1296,52.34936190831881
1297,36.56564301382421
1298,53.231206993031755
1299,28.33458316845631
1300,60.17712937730093
1301,54.115665844593096
1302,50.314365562879786
1303,44.94018857079999
1304,26.35733005433384
1305,26.157833494005715
1306,39.14670965445231
1307,51.39745536853674
1308,46.51803103753463
1309,53.98600687106158
1310,53.23281393691579
1311,43.357664755268075
1312,53.907443033204466
1313,29.63679738989985
1314,46.86052665368002
1315,7.29728261967621
1316,40.18200333063893
1317,35.284471653361685
1318,52.268252703865095
1319,37.86293051446925
1320,42.73279143566017
1321,41.83422148134282
1322,39.378176454745415
1323,23.811141356045493
1324,51.02643566963034
1325,47.07941765069419
1326,36.363153073684366
1327,36.64240275066357
1328,41.67553017781689
1329,54.5053076263991
1330,24.666685923542662
1331,35.290634634916245
1332,27.642611672619665
1333,49.90434094256247
1334,58.17923240445411
1335,45.65053629009607
1336,40.36489366914567
1337,36.53660370314076
1338,46.91032089787863
1339,39.446826166044616
1340,43.19038094760743
1341,47.96203894274953
1342,43.27188672017187
1343,48.82481089455597
1344,43.46443140251371
1345,34.78094674589867
1346,27.747670292560457
1347,52.14907549139317
1348,48.74605787581521
1349,42.18873161314216
1350,30.022484996616054
1351,53.252996544636325
1352,49.258885769306985
1353,43.719881341111815
1354,37.15144856117926
1355,33.7734386989437
1356,29.92498023402747
1357,33.4218042278383
1358,36.330632199850136
1359,49.464460557971194
1360,36.07568008305168
1361,37.14582537233419
1362,32.34625166954678
